lon,lat,mes,ano,prev_1_mes,prev_2_meses,prev_3_meses,regiao_hidro,Real,inter_pr_1,inter_pr_2,inter_pr_3
-38.75,-6.5,5,2015,26.75192,29.969688,4.4790726,Bacia do Salgado,83.03,0 a 50,0 a 50,0 a 50
-40.75,-6.0,5,2015,29.909653,14.879437,1.8160828,Bacia dos Sertões de Crateús,27.89,0 a 50,0 a 50,0 a 50
-40.75,-5.75,5,2015,28.921682,15.096907,1.5237896,Bacia dos Sertões de Crateús,23.23,0 a 50,0 a 50,0 a 50
-40.75,-4.75,5,2015,31.56526,21.674929,1.1452029,Bacia dos Sertões de Crateús,41.89,0 a 50,0 a 50,0 a 50
-39.25,-4.75,6,2015,27.878447,3.1946096,4.1219893,Bacia Metropolitana,85.67,0 a 50,0 a 50,0 a 50
-39.0,-4.75,6,2015,30.450525,5.889128,5.478496,Bacia Metropolitana,109.31,0 a 50,0 a 50,0 a 50
-38.75,-4.75,6,2015,36.29677,6.4870405,6.3904777,Bacia Metropolitana,127.95,0 a 50,0 a 50,0 a 50
-38.5,-4.75,6,2015,36.04977,7.093024,5.6217494,Bacia Metropolitana,95.41,0 a 50,0 a 50,0 a 50
-39.0,-4.5,6,2015,36.142456,5.2407627,6.755402,Bacia Metropolitana,140.06,0 a 50,0 a 50,0 a 50
-38.75,-4.5,6,2015,39.403725,5.1853166,7.3816695,Bacia Metropolitana,115.92,0 a 50,0 a 50,0 a 50
-38.5,-4.5,6,2015,34.02678,6.780504,6.725264,Bacia Metropolitana,92.17,0 a 50,0 a 50,0 a 50
-38.25,-4.5,6,2015,32.08361,5.143886,6.3596625,Bacia Metropolitana,64.59,0 a 50,0 a 50,0 a 50
-38.0,-4.5,6,2015,33.271275,4.0709887,5.5140324,Bacia Metropolitana,57.95,0 a 50,0 a 50,0 a 50
-38.75,-4.25,6,2015,62.709366,9.6644,14.445708,Bacia Metropolitana,141.07,50.1 a 100,0 a 50,0 a 50
-38.5,-4.25,6,2015,39.524403,9.601159,9.257223,Bacia Metropolitana,100.04,0 a 50,0 a 50,0 a 50
-38.25,-4.25,6,2015,53.083054,9.504731,8.185276,Bacia Metropolitana,90.79,50.1 a 100,0 a 50,0 a 50
-38.75,-4.0,6,2015,39.524403,8.541261,9.214897,Bacia Metropolitana,94.38,0 a 50,0 a 50,0 a 50
-38.5,-4.0,6,2015,59.36314,11.794919,12.763292,Bacia Metropolitana,148.0,50.1 a 100,0 a 50,0 a 50
-38.25,-4.0,6,2015,49.92199,10.987666,12.711409,Bacia Metropolitana,136.16,0 a 50,0 a 50,0 a 50
-38.75,-3.75,6,2015,31.653402,3.9562736,7.6352286,Bacia Metropolitana,89.09,0 a 50,0 a 50,0 a 50
-38.5,-3.75,6,2015,42.04997,8.402745,10.917013,Bacia Metropolitana,191.46,0 a 50,0 a 50,0 a 50
-41.0,-5.0,6,2015,14.315735,0.017509446,2.0868862,Bacia da Serra da Ibiapaba,17.3,0 a 50,0 a 50,0 a 50
-41.0,-4.75,6,2015,27.037725,0.45039782,5.560744,Bacia da Serra da Ibiapaba,26.03,0 a 50,0 a 50,0 a 50
-41.0,-4.5,6,2015,21.494738,0.8160716,4.194934,Bacia da Serra da Ibiapaba,17.5,0 a 50,0 a 50,0 a 50
-41.0,-4.25,6,2015,26.46064,1.9462266,4.551717,Bacia da Serra da Ibiapaba,48.07,0 a 50,0 a 50,0 a 50
-41.0,-4.0,6,2015,36.65766,3.1411781,8.843866,Bacia da Serra da Ibiapaba,69.47,0 a 50,0 a 50,0 a 50
-41.25,-3.75,6,2015,30.307978,3.9832683,4.8958893,Bacia da Serra da Ibiapaba,44.96,0 a 50,0 a 50,0 a 50
-41.25,-3.5,6,2015,32.861908,5.8073688,7.804765,Bacia da Serra da Ibiapaba,50.85,0 a 50,0 a 50,0 a 50
-40.5,-4.75,6,2015,23.354057,4.036286,0.56971174,Bacia do Acaraú,27.9,0 a 50,0 a 50,0 a 50
-40.75,-4.5,6,2015,25.895006,2.379659,5.637628,Bacia do Acaraú,62.57,0 a 50,0 a 50,0 a 50
-40.5,-4.5,6,2015,23.02878,4.2267504,2.2135012,Bacia do Acaraú,50.65,0 a 50,0 a 50,0 a 50
-40.75,-4.25,6,2015,36.514904,5.7409353,7.5925264,Bacia do Acaraú,79.46,0 a 50,0 a 50,0 a 50
-40.5,-4.25,6,2015,25.07387,4.0384126,3.1423397,Bacia do Acaraú,46.66,0 a 50,0 a 50,0 a 50
-40.75,-4.0,6,2015,38.651585,8.743598,13.408928,Bacia do Acaraú,88.36,0 a 50,0 a 50,0 a 50
-40.5,-4.0,6,2015,25.863598,3.7517977,2.0909715,Bacia do Acaraú,58.84,0 a 50,0 a 50,0 a 50
-40.25,-4.0,6,2015,22.163315,1.7972772,0.60734797,Bacia do Acaraú,32.02,0 a 50,0 a 50,0 a 50
-40.5,-3.75,6,2015,22.02049,3.4325244,2.798926,Bacia do Acaraú,37.3,0 a 50,0 a 50,0 a 50
-40.5,-3.5,6,2015,28.075678,6.2127104,6.004699,Bacia do Acaraú,79.12,0 a 50,0 a 50,0 a 50
-40.25,-3.5,6,2015,24.624989,1.7841759,3.0073678,Bacia do Acaraú,57.44,0 a 50,0 a 50,0 a 50
-40.25,-7.25,6,2015,11.132833,1.5904558,3.2018967,Bacia do Alto Jaguaribe,8.08,0 a 50,0 a 50,0 a 50
-39.75,-7.25,6,2015,18.815039,4.277499,4.9885483,Bacia do Alto Jaguaribe,17.8,0 a 50,0 a 50,0 a 50
-40.25,-7.0,6,2015,9.2852955,0.7498804,2.3738797,Bacia do Alto Jaguaribe,8.7,0 a 50,0 a 50,0 a 50
-39.75,-7.0,6,2015,15.703664,4.450616,7.697184,Bacia do Alto Jaguaribe,12.17,0 a 50,0 a 50,0 a 50
-39.5,-7.0,6,2015,15.955938,3.004917,5.456651,Bacia do Alto Jaguaribe,14.56,0 a 50,0 a 50,0 a 50
-40.25,-6.75,6,2015,17.935545,0.027420972,1.1410983,Bacia do Alto Jaguaribe,30.18,0 a 50,0 a 50,0 a 50
-39.75,-6.75,6,2015,15.703664,2.5675094,8.049278,Bacia do Alto Jaguaribe,14.55,0 a 50,0 a 50,0 a 50
-39.5,-6.75,6,2015,14.320409,1.2348833,5.7064724,Bacia do Alto Jaguaribe,27.66,0 a 50,0 a 50,0 a 50
-40.75,-6.5,6,2015,17.715258,0.1269779,1.9530379,Bacia do Alto Jaguaribe,18.23,0 a 50,0 a 50,0 a 50
-39.75,-6.5,6,2015,15.046597,2.1381342,2.5766642,Bacia do Alto Jaguaribe,17.99,0 a 50,0 a 50,0 a 50
-39.5,-6.5,6,2015,15.166818,2.3030403,3.1911945,Bacia do Alto Jaguaribe,24.85,0 a 50,0 a 50,0 a 50
-39.25,-6.5,6,2015,17.737482,4.4901123,4.573832,Bacia do Alto Jaguaribe,25.16,0 a 50,0 a 50,0 a 50
-40.75,-6.25,6,2015,17.095417,0.32187235,2.6122684,Bacia do Alto Jaguaribe,21.7,0 a 50,0 a 50,0 a 50
-39.75,-6.25,6,2015,20.802874,2.1477573,3.114226,Bacia do Alto Jaguaribe,24.9,0 a 50,0 a 50,0 a 50
-39.5,-6.25,6,2015,18.0066,2.194704,3.4371002,Bacia do Alto Jaguaribe,38.12,0 a 50,0 a 50,0 a 50
-39.25,-6.25,6,2015,19.530901,4.366265,4.6787806,Bacia do Alto Jaguaribe,40.43,0 a 50,0 a 50,0 a 50
-39.0,-6.25,6,2015,20.6756,3.7710364,5.8758965,Bacia do Alto Jaguaribe,33.19,0 a 50,0 a 50,0 a 50
-39.5,-6.0,6,2015,25.097033,2.9358325,2.119462,Bacia do Alto Jaguaribe,75.87,0 a 50,0 a 50,0 a 50
-39.25,-6.0,6,2015,25.732504,4.8327885,2.86708,Bacia do Alto Jaguaribe,70.43,0 a 50,0 a 50,0 a 50
-38.0,-5.25,6,2015,26.652363,2.6051521,3.2813299,Bacia do Baixo Jaguaribe,79.49,0 a 50,0 a 50,0 a 50
-38.25,-5.0,6,2015,28.92936,3.6510985,3.4903579,Bacia do Baixo Jaguaribe,96.3,0 a 50,0 a 50,0 a 50
-38.0,-5.0,6,2015,27.206934,2.7963843,3.2012012,Bacia do Baixo Jaguaribe,76.93,0 a 50,0 a 50,0 a 50
-37.75,-5.0,6,2015,30.646814,2.687796,2.9625356,Bacia do Baixo Jaguaribe,74.01,0 a 50,0 a 50,0 a 50
-38.25,-4.75,6,2015,32.430576,3.9560986,5.265781,Bacia do Baixo Jaguaribe,78.04,0 a 50,0 a 50,0 a 50
-38.0,-4.75,6,2015,29.207087,2.4303396,4.3330526,Bacia do Baixo Jaguaribe,55.47,0 a 50,0 a 50,0 a 50
-37.75,-4.75,6,2015,29.207087,3.0529065,3.643554,Bacia do Baixo Jaguaribe,53.2,0 a 50,0 a 50,0 a 50
-37.5,-4.75,6,2015,22.55981,0.6828711,3.708852,Bacia do Baixo Jaguaribe,57.14,0 a 50,0 a 50,0 a 50
-37.75,-4.5,6,2015,33.769318,5.5148754,5.4394913,Bacia do Baixo Jaguaribe,74.33,0 a 50,0 a 50,0 a 50
-39.75,-6.0,6,2015,21.455412,1.7248096,1.7948774,Bacia do Banabuiú,60.72,0 a 50,0 a 50,0 a 50
-39.75,-5.75,6,2015,31.226582,4.8276663,1.1827474,Bacia do Banabuiú,109.99,0 a 50,0 a 50,0 a 50
-39.5,-5.75,6,2015,27.09369,3.0661893,1.3542291,Bacia do Banabuiú,129.59,0 a 50,0 a 50,0 a 50
-39.75,-5.5,6,2015,40.088673,3.0959752,2.861256,Bacia do Banabuiú,159.02,0 a 50,0 a 50,0 a 50
-39.5,-5.5,6,2015,29.54661,6.630974,1.6559986,Bacia do Banabuiú,202.43,0 a 50,0 a 50,0 a 50
-39.25,-5.5,6,2015,23.850698,3.7757556,3.143138,Bacia do Banabuiú,170.71,0 a 50,0 a 50,0 a 50
-39.0,-5.5,6,2015,22.942335,1.3209696,3.8099084,Bacia do Banabuiú,167.05,0 a 50,0 a 50,0 a 50
-39.75,-5.25,6,2015,32.22922,3.692227,1.8383749,Bacia do Banabuiú,150.24,0 a 50,0 a 50,0 a 50
-39.5,-5.25,6,2015,24.163841,3.0583787,2.0344026,Bacia do Banabuiú,136.76,0 a 50,0 a 50,0 a 50
-39.25,-5.25,6,2015,27.97889,5.148441,3.3111806,Bacia do Banabuiú,124.73,0 a 50,0 a 50,0 a 50
-39.0,-5.25,6,2015,23.762,1.4650943,4.1688714,Bacia do Banabuiú,100.33,0 a 50,0 a 50,0 a 50
-38.75,-5.25,6,2015,22.843344,0.7067665,5.2627163,Bacia do Banabuiú,121.54,0 a 50,0 a 50,0 a 50
-38.5,-5.25,6,2015,25.491335,3.2774734,3.4906797,Bacia do Banabuiú,95.33,0 a 50,0 a 50,0 a 50
-39.75,-5.0,6,2015,23.866175,0.8295395,1.7818763,Bacia do Banabuiú,121.03,0 a 50,0 a 50,0 a 50
-39.5,-5.0,6,2015,24.163841,1.3534513,2.1796443,Bacia do Banabuiú,129.89,0 a 50,0 a 50,0 a 50
-39.25,-5.0,6,2015,25.253815,5.2157855,3.3111806,Bacia do Banabuiú,99.31,0 a 50,0 a 50,0 a 50
-39.0,-5.0,6,2015,26.209332,3.837575,4.529121,Bacia do Banabuiú,92.3,0 a 50,0 a 50,0 a 50
-38.75,-5.0,6,2015,26.792097,3.2132032,5.2623944,Bacia do Banabuiú,140.87,0 a 50,0 a 50,0 a 50
-38.5,-5.0,6,2015,30.20502,3.5319505,3.4903579,Bacia do Banabuiú,116.0,0 a 50,0 a 50,0 a 50
-39.75,-4.75,6,2015,25.446136,1.2950001,2.4334388,Bacia do Banabuiú,90.35,0 a 50,0 a 50,0 a 50
-39.5,-4.75,6,2015,22.606388,3.0113616,3.219811,Bacia do Banabuiú,94.71,0 a 50,0 a 50,0 a 50
-39.5,-4.5,6,2015,40.619408,2.522297,2.3601115,Bacia do Banabuiú,105.3,0 a 50,0 a 50,0 a 50
-41.0,-3.75,6,2015,36.433372,8.818593,13.070858,Bacia do Coreaú,67.58,0 a 50,0 a 50,0 a 50
-40.75,-3.75,6,2015,32.890514,4.2277093,7.794211,Bacia do Coreaú,64.86,0 a 50,0 a 50,0 a 50
-41.0,-3.5,6,2015,36.286438,10.007339,9.648545,Bacia do Coreaú,80.84,0 a 50,0 a 50,0 a 50
-40.75,-3.5,6,2015,24.046446,4.176615,5.8781757,Bacia do Coreaú,62.62,0 a 50,0 a 50,0 a 50
-41.25,-3.25,6,2015,26.410158,5.139299,5.4645333,Bacia do Coreaú,64.83,0 a 50,0 a 50,0 a 50
-41.0,-3.25,6,2015,27.872988,4.4608526,4.849214,Bacia do Coreaú,85.8,0 a 50,0 a 50,0 a 50
-40.75,-3.25,6,2015,23.629982,2.9822278,3.4885926,Bacia do Coreaú,75.78,0 a 50,0 a 50,0 a 50
-40.5,-3.25,6,2015,22.773365,3.4157372,4.8223844,Bacia do Coreaú,63.06,0 a 50,0 a 50,0 a 50
-41.25,-3.0,6,2015,23.560379,2.3040283,3.71961,Bacia do Coreaú,73.48,0 a 50,0 a 50,0 a 50
-41.0,-3.0,6,2015,25.776522,2.126682,4.7378235,Bacia do Coreaú,87.91,0 a 50,0 a 50,0 a 50
-40.75,-3.0,6,2015,23.411608,0.85877967,3.7155929,Bacia do Coreaú,57.05,0 a 50,0 a 50,0 a 50
-40.5,-3.0,6,2015,20.249676,3.120003,4.763245,Bacia do Coreaú,42.05,0 a 50,0 a 50,0 a 50
-40.25,-3.0,6,2015,19.072948,2.4862955,5.7054195,Bacia do Coreaú,58.08,0 a 50,0 a 50,0 a 50
-39.25,-4.5,6,2015,30.6879,4.9152703,3.7899177,Bacia do Curu,71.63,0 a 50,0 a 50,0 a 50
-39.25,-4.25,6,2015,24.180443,1.9503329,2.744331,Bacia do Curu,39.14,0 a 50,0 a 50,0 a 50
-39.0,-4.25,6,2015,55.162056,7.073954,10.44381,Bacia do Curu,171.79,50.1 a 100,0 a 50,0 a 50
-39.5,-4.0,6,2015,26.240484,1.2354815,1.8630512,Bacia do Curu,44.45,0 a 50,0 a 50,0 a 50
-39.25,-4.0,6,2015,29.081568,2.316668,2.8710916,Bacia do Curu,52.86,0 a 50,0 a 50,0 a 50
-39.0,-4.0,6,2015,30.353,2.5253866,6.8006873,Bacia do Curu,52.02,0 a 50,0 a 50,0 a 50
-40.0,-3.0,6,2015,21.391172,2.7212777,4.726035,Bacia do Litoral,51.88,0 a 50,0 a 50,0 a 50
-38.75,-6.25,6,2015,21.241316,4.476234,6.759831,Bacia do Medio Jaguaribe,40.1,0 a 50,0 a 50,0 a 50
-39.0,-6.0,6,2015,23.81319,4.975541,5.31107,Bacia do Medio Jaguaribe,70.74,0 a 50,0 a 50,0 a 50
-38.75,-6.0,6,2015,22.96062,2.531294,6.2193165,Bacia do Medio Jaguaribe,55.91,0 a 50,0 a 50,0 a 50
-38.5,-6.0,6,2015,24.324629,4.4561625,5.718318,Bacia do Medio Jaguaribe,97.64,0 a 50,0 a 50,0 a 50
-38.25,-6.0,6,2015,24.331516,4.119813,5.409981,Bacia do Medio Jaguaribe,111.21,0 a 50,0 a 50,0 a 50
-39.25,-5.75,6,2015,24.140163,5.2134347,3.5055242,Bacia do Medio Jaguaribe,130.16,0 a 50,0 a 50,0 a 50
-39.0,-5.75,6,2015,25.478294,4.4873004,4.14364,Bacia do Medio Jaguaribe,166.44,0 a 50,0 a 50,0 a 50
-38.75,-5.75,6,2015,26.59196,3.2647226,3.999865,Bacia do Medio Jaguaribe,131.83,0 a 50,0 a 50,0 a 50
-38.5,-5.75,6,2015,25.188843,3.3826647,3.969779,Bacia do Medio Jaguaribe,105.83,0 a 50,0 a 50,0 a 50
-38.25,-5.75,6,2015,26.31353,4.0314684,4.3699503,Bacia do Medio Jaguaribe,113.85,0 a 50,0 a 50,0 a 50
-38.75,-5.5,6,2015,23.50059,0.5714537,4.42036,Bacia do Medio Jaguaribe,168.02,0 a 50,0 a 50,0 a 50
-38.5,-5.5,6,2015,25.491335,2.8932562,3.359508,Bacia do Medio Jaguaribe,120.74,0 a 50,0 a 50,0 a 50
-38.25,-5.5,6,2015,25.50428,2.0917752,4.483122,Bacia do Medio Jaguaribe,82.62,0 a 50,0 a 50,0 a 50
-38.0,-5.5,6,2015,22.894941,2.1463969,3.2019188,Bacia do Medio Jaguaribe,77.85,0 a 50,0 a 50,0 a 50
-38.25,-5.25,6,2015,26.796604,3.0326421,3.8633895,Bacia do Medio Jaguaribe,113.46,0 a 50,0 a 50,0 a 50
-39.0,-7.75,6,2015,19.127602,0.83003706,7.1180105,Bacia do Salgado,12.83,0 a 50,0 a 50,0 a 50
-39.25,-7.5,6,2015,27.012186,8.653292,7.6690044,Bacia do Salgado,25.54,0 a 50,0 a 50,0 a 50
-39.0,-7.5,6,2015,23.671984,8.015113,8.800071,Bacia do Salgado,19.77,0 a 50,0 a 50,0 a 50
-38.75,-7.5,6,2015,25.857151,6.022989,7.436786,Bacia do Salgado,14.61,0 a 50,0 a 50,0 a 50
-39.5,-7.25,6,2015,20.428905,5.3761244,5.111391,Bacia do Salgado,19.0,0 a 50,0 a 50,0 a 50
-39.25,-7.25,6,2015,21.986307,4.9287467,7.018298,Bacia do Salgado,15.42,0 a 50,0 a 50,0 a 50
-39.0,-7.25,6,2015,22.023674,6.944977,6.0025,Bacia do Salgado,15.3,0 a 50,0 a 50,0 a 50
-38.75,-7.25,6,2015,25.426517,7.2359524,5.5958047,Bacia do Salgado,15.57,0 a 50,0 a 50,0 a 50
-39.25,-7.0,6,2015,21.901667,6.8014803,7.1424437,Bacia do Salgado,23.45,0 a 50,0 a 50,0 a 50
-39.0,-7.0,6,2015,23.658594,6.5537796,7.062073,Bacia do Salgado,23.63,0 a 50,0 a 50,0 a 50
-38.75,-7.0,6,2015,26.18106,6.4974675,6.6226125,Bacia do Salgado,27.61,0 a 50,0 a 50,0 a 50
-39.25,-6.75,6,2015,20.724333,4.765567,7.565247,Bacia do Salgado,32.28,0 a 50,0 a 50,0 a 50
-39.0,-6.75,6,2015,21.710314,4.0927143,8.327496,Bacia do Salgado,33.53,0 a 50,0 a 50,0 a 50
-38.75,-6.75,6,2015,22.54555,2.864299,8.332883,Bacia do Salgado,52.99,0 a 50,0 a 50,0 a 50
-39.0,-6.5,6,2015,19.522163,2.1488373,5.5867224,Bacia do Salgado,27.53,0 a 50,0 a 50,0 a 50
-38.75,-6.5,6,2015,22.243572,7.001751,6.4478874,Bacia do Salgado,43.23,0 a 50,0 a 50,0 a 50
-40.75,-5.0,6,2015,21.151314,2.6858633,1.5333772,Bacia dos Sertões de Crateús,27.39,0 a 50,0 a 50,0 a 50
-40.5,-5.0,6,2015,22.026997,0.27060595,0.24331754,Bacia dos Sertões de Crateús,27.74,0 a 50,0 a 50,0 a 50
-40.75,-4.75,6,2015,28.22997,1.6399777,3.6638966,Bacia dos Sertões de Crateús,41.06,0 a 50,0 a 50,0 a 50
-38.5,-4.75,7,2015,5.2951345,0.26003507,3.477448,Bacia Metropolitana,24.74,0 a 50,0 a 50,0 a 50
-38.5,-4.5,7,2015,5.8577447,0.9670962,4.6847215,Bacia Metropolitana,28.25,0 a 50,0 a 50,0 a 50
-38.25,-4.5,7,2015,5.690107,1.3231307,3.2977452,Bacia Metropolitana,29.92,0 a 50,0 a 50,0 a 50
-38.0,-4.5,7,2015,6.18688,0.92725813,1.4508265,Bacia Metropolitana,27.58,0 a 50,0 a 50,0 a 50
-38.75,-4.25,7,2015,8.288777,10.655628,11.035487,Bacia Metropolitana,55.94,0 a 50,0 a 50,0 a 50
-38.5,-4.25,7,2015,8.426622,9.357672,6.1167727,Bacia Metropolitana,33.88,0 a 50,0 a 50,0 a 50
-38.25,-4.25,7,2015,7.691875,15.409984,9.759894,Bacia Metropolitana,35.95,0 a 50,0 a 50,0 a 50
-38.75,-4.0,7,2015,7.3955417,9.942788,9.196611,Bacia Metropolitana,45.28,0 a 50,0 a 50,0 a 50
-38.5,-4.0,7,2015,9.016541,22.629122,13.148674,Bacia Metropolitana,65.37,0 a 50,0 a 50,0 a 50
-38.25,-4.0,7,2015,8.400376,22.01934,14.445339,Bacia Metropolitana,59.25,0 a 50,0 a 50,0 a 50
-39.0,-3.75,7,2015,6.2778172,2.7493353,3.232901,Bacia Metropolitana,43.1,0 a 50,0 a 50,0 a 50
-38.75,-3.75,7,2015,6.779039,5.4360642,5.207823,Bacia Metropolitana,45.67,0 a 50,0 a 50,0 a 50
-38.5,-3.75,7,2015,7.326101,8.870629,5.734908,Bacia Metropolitana,71.61,0 a 50,0 a 50,0 a 50
-41.25,-3.5,7,2015,6.149314,2.581885,5.4074945,Bacia da Serra da Ibiapaba,35.22,0 a 50,0 a 50,0 a 50
-40.5,-4.25,7,2015,5.3107452,2.294339,0.37303162,Bacia do Acaraú,31.76,0 a 50,0 a 50,0 a 50
-40.75,-4.0,7,2015,5.809075,0.13887891,5.420266,Bacia do Acaraú,46.73,0 a 50,0 a 50,0 a 50
-40.5,-3.5,7,2015,4.307298,1.6000896,2.5602207,Bacia do Acaraú,26.92,0 a 50,0 a 50,0 a 50
-40.25,-7.25,7,2015,3.9482667,1.693615,3.4610124,Bacia do Alto Jaguaribe,7.02,0 a 50,0 a 50,0 a 50
-39.75,-7.25,7,2015,4.474722,3.9320524,7.2247276,Bacia do Alto Jaguaribe,16.17,0 a 50,0 a 50,0 a 50
-40.25,-7.0,7,2015,3.5680342,0.34203306,3.6033835,Bacia do Alto Jaguaribe,4.63,0 a 50,0 a 50,0 a 50
-40.0,-7.0,7,2015,3.9950573,1.2877944,7.9494605,Bacia do Alto Jaguaribe,6.65,0 a 50,0 a 50,0 a 50
-39.75,-7.0,7,2015,4.5259147,4.6550827,9.733506,Bacia do Alto Jaguaribe,10.05,0 a 50,0 a 50,0 a 50
-39.5,-7.0,7,2015,4.8587356,3.2742898,8.431983,Bacia do Alto Jaguaribe,15.26,0 a 50,0 a 50,0 a 50
-40.25,-6.75,7,2015,3.7430084,1.4040024,2.7013743,Bacia do Alto Jaguaribe,6.36,0 a 50,0 a 50,0 a 50
-40.0,-6.75,7,2015,4.1630044,2.258523,4.9558644,Bacia do Alto Jaguaribe,10.01,0 a 50,0 a 50,0 a 50
-39.75,-6.75,7,2015,4.681133,1.7113805,8.477489,Bacia do Alto Jaguaribe,11.36,0 a 50,0 a 50,0 a 50
-39.5,-6.75,7,2015,5.2216353,1.4393561,6.7538586,Bacia do Alto Jaguaribe,23.28,0 a 50,0 a 50,0 a 50
-40.75,-6.5,7,2015,3.6869488,1.0247169,3.1399145,Bacia do Alto Jaguaribe,9.83,0 a 50,0 a 50,0 a 50
-39.75,-6.5,7,2015,5.052331,4.3400927,4.5662303,Bacia do Alto Jaguaribe,12.99,0 a 50,0 a 50,0 a 50
-39.5,-6.5,7,2015,5.178063,3.011819,3.6767585,Bacia do Alto Jaguaribe,11.9,0 a 50,0 a 50,0 a 50
-39.25,-6.5,7,2015,5.548754,5.341658,6.441802,Bacia do Alto Jaguaribe,14.03,0 a 50,0 a 50,0 a 50
-39.75,-6.25,7,2015,5.2002907,2.2719944,1.6185349,Bacia do Alto Jaguaribe,14.83,0 a 50,0 a 50,0 a 50
-39.5,-6.25,7,2015,5.2987347,2.627043,2.6128747,Bacia do Alto Jaguaribe,15.14,0 a 50,0 a 50,0 a 50
-39.25,-6.25,7,2015,5.2761273,2.6237957,3.8969972,Bacia do Alto Jaguaribe,13.36,0 a 50,0 a 50,0 a 50
-39.0,-6.25,7,2015,5.3016515,1.1218352,4.964603,Bacia do Alto Jaguaribe,10.34,0 a 50,0 a 50,0 a 50
-39.25,-6.0,7,2015,5.358252,1.5475788,3.289553,Bacia do Alto Jaguaribe,19.01,0 a 50,0 a 50,0 a 50
-38.25,-4.75,7,2015,5.2951345,0.24103525,2.849093,Bacia do Baixo Jaguaribe,24.36,0 a 50,0 a 50,0 a 50
-37.75,-4.75,7,2015,5.927855,1.5824739,1.3578881,Bacia do Baixo Jaguaribe,31.56,0 a 50,0 a 50,0 a 50
-37.5,-4.75,7,2015,5.737922,0.8238567,1.3582101,Bacia do Baixo Jaguaribe,32.24,0 a 50,0 a 50,0 a 50
-37.75,-4.5,7,2015,6.0770564,1.2907649,1.3330871,Bacia do Baixo Jaguaribe,36.07,0 a 50,0 a 50,0 a 50
-39.75,-6.0,7,2015,5.528365,0.5109567,1.6111339,Bacia do Banabuiú,18.97,0 a 50,0 a 50,0 a 50
-39.25,-5.5,7,2015,5.9680767,1.7262089,0.36445478,Bacia do Banabuiú,36.59,0 a 50,0 a 50,0 a 50
-39.0,-5.5,7,2015,5.9680767,0.9338235,1.0924679,Bacia do Banabuiú,26.7,0 a 50,0 a 50,0 a 50
-39.25,-5.25,7,2015,5.6584406,1.355922,1.0967723,Bacia do Banabuiú,52.97,0 a 50,0 a 50,0 a 50
-39.0,-5.25,7,2015,5.6584406,0.864014,2.3051825,Bacia do Banabuiú,33.77,0 a 50,0 a 50,0 a 50
-38.75,-5.25,7,2015,5.6584406,0.5600718,2.92733,Bacia do Banabuiú,15.66,0 a 50,0 a 50,0 a 50
-38.5,-5.25,7,2015,5.6584406,0.3125334,2.090184,Bacia do Banabuiú,18.81,0 a 50,0 a 50,0 a 50
-39.25,-5.0,7,2015,5.490803,0.25858283,1.06787,Bacia do Banabuiú,48.77,0 a 50,0 a 50,0 a 50
-39.0,-5.0,7,2015,5.490803,0.66490746,2.512536,Bacia do Banabuiú,39.39,0 a 50,0 a 50,0 a 50
-38.5,-5.0,7,2015,5.6584406,0.18494585,1.6897957,Bacia do Banabuiú,15.87,0 a 50,0 a 50,0 a 50
-41.0,-3.75,7,2015,6.517072,0.036338285,3.9084835,Bacia do Coreaú,62.35,0 a 50,0 a 50,0 a 50
-40.75,-3.75,7,2015,4.9956303,1.7372215,3.9821038,Bacia do Coreaú,41.78,0 a 50,0 a 50,0 a 50
-41.0,-3.5,7,2015,6.4238725,2.2527885,4.4413824,Bacia do Coreaú,33.35,0 a 50,0 a 50,0 a 50
-40.75,-3.5,7,2015,4.506691,2.5296514,5.246334,Bacia do Coreaú,24.16,0 a 50,0 a 50,0 a 50
-41.0,-3.25,7,2015,4.2418637,0.8308986,1.8386356,Bacia do Coreaú,24.35,0 a 50,0 a 50,0 a 50
-40.75,-3.25,7,2015,3.9079926,0.9229856,1.2643546,Bacia do Coreaú,18.31,0 a 50,0 a 50,0 a 50
-41.25,-3.0,7,2015,3.9140265,1.7253447,0.8801374,Bacia do Coreaú,11.02,0 a 50,0 a 50,0 a 50
-41.0,-3.0,7,2015,4.081664,0.480272,3.4532044,Bacia do Coreaú,13.6,0 a 50,0 a 50,0 a 50
-40.75,-3.0,7,2015,3.9360726,2.412646,1.3886151,Bacia do Coreaú,14.52,0 a 50,0 a 50,0 a 50
-40.5,-3.0,7,2015,3.5497124,3.7670336,1.5444467,Bacia do Coreaú,14.44,0 a 50,0 a 50,0 a 50
-40.25,-3.0,7,2015,3.9914815,0.19368392,0.59906584,Bacia do Coreaú,21.24,0 a 50,0 a 50,0 a 50
-39.0,-4.25,7,2015,5.926828,1.4922047,5.411426,Bacia do Curu,71.81,0 a 50,0 a 50,0 a 50
-39.0,-4.0,7,2015,5.8874125,1.2305086,4.6724863,Bacia do Curu,32.48,0 a 50,0 a 50,0 a 50
-39.25,-3.75,7,2015,4.280461,0.23323247,0.0013193032,Bacia do Curu,35.59,0 a 50,0 a 50,0 a 50
-40.0,-3.0,7,2015,4.110368,1.7254717,1.5359056,Bacia do Litoral,30.24,0 a 50,0 a 50,0 a 50
-38.75,-6.25,7,2015,5.205295,3.434259,6.1533575,Bacia do Medio Jaguaribe,10.0,0 a 50,0 a 50,0 a 50
